gene,count
E2F6,46547
E2F7,4188
E2F8,13787
E4F1,26035
EAF1,8140
EAF2,10321
EAPP,54060
EARS2,28777
EBAG9,52369
EBF1,21505
EBF2,4559
EBF3,4219
EBF4,14119
EBI3,456
EBLN2,21537
EBNA1BP2,16965
EBP,9730
EBPL,4421
ECD,16862
ECE1,520011
ECE2,7561
ECEL1,2775
ECH1,11123
ECHDC1,35421
ECHDC2,69053
ECHDC3,11150
ECHS1,117029
ECI1,91568
ECI2,25009
ECM1,15303
ECM2,22794
ECPAS,84788
ECRG4,29935
ECSCR,4237
ECSIT,28157
ECT2,29733
ECT2L,748
EDA,6530
EDA2R,7172
EDAR,4045
EDARADD,21775
EDC3,30361
EDC4,40313
EDDM13,2349
EDDM3A,1964
EDDM3B,10019
EDEM1,36402
EDEM2,39905
EDEM3,74463
EDF1,20172
EDIL3,9011
EDN1,11216
EDN2,1000
EDN3,8223
EDNRA,11803
EDNRB,18714
EDRF1,5544
EEA1,47857
EED,25105
EEF1A2,148798
EEF1AKMT1,16092
EEF1AKMT2,36837
EEF1AKMT3,93161
EEF1AKMT4,11510
EEF1B2,12736
EEF1D,39362
EEF1E1,1072
EEF1G,2490
EEF2,58503
EEF2K,12611
EEF2KMT,4896
EEFSEC,11276
EEIG1,273907
EEIG2,53178
EEPD1,12261
EFCAB10,12713
EFCAB11,22388
EFCAB12,3055
EFCAB13,16113
EFCAB14,50132
EFCAB2,22090
EFCAB3,9341
EFCAB6,10328
EFCAB7,16526
EFCAB8,2971
EFCAB9,3519
EFCC1,1209
EFEMP1,12641
EFEMP2,6828
EFHB,3585
EFHC1,43363
EFHC2,9715
EFHD1,49487
EFHD2,41023
EFL1,19969
EFNA1,346238
EFNA2,3032
EFNA3,21659
EFNA4,8476
EFNA5,16481
EFNB1,4936
EFNB2,17191
EFNB3,2664
EFR3A,43968
EFR3B,6594
EFS,4858
EFTUD2,36137
EGF,9432
EGFL6,4773
EGFL7,56284
EGFL8,39480
EGFLAM,15418
EGFR,12871
EGLN1,31502
EGLN2,2539
EGLN3,11599
EGR1,73572
EGR2,16984
EGR3,24199
EGR4,977
EHBP1,44219
EHBP1L1,72287
EHD1,11331
EHD2,18745
EHD3,13055
EHD4,57300
EHF,35610
EHHADH,7669
EHMT1,87188
EHMT2,33256
EI24,7047
EID1,290989
EID2,35384
EID2B,8423
EID3,10437
EIF1,60121
EIF1AD,27329
EIF1AY,56
EIF1B,78038
EIF2A,66292
EIF2AK1,67675
EIF2AK2,20644
EIF2AK3,77623
EIF2AK4,80914
EIF2B1,35161
EIF2B2,19936
EIF2B3,12597
EIF2B4,43445
EIF2B5,42986
EIF2D,16365
EIF2S1,63948
EIF2S3,85635
EIF3A,120596
EIF3B,95912
EIF3D,32387
EIF3E,27217
EIF3F,5672
EIF3G,32684
EIF3H,11837
EIF3I,19895
EIF3K,46309
EIF3L,38574
EIF3M,27564
EIF4A2,51800
EIF4A3,30008
EIF4E,32983
EIF4E1B,6909
EIF4E2,18596
EIF4E3,17626
EIF4EBP1,30597
EIF4EBP2,121357
EIF4EBP3,14286
EIF4ENIF1,30237
EIF4G1,167205
EIF4G2,290829
EIF4G3,5479
EIF4H,50815
EIF5,40785
EIF5A,2882
EIF5A2,9359
EIF5B,14635
EIF6,35480
EIPR1,3371
ELAC1,9729
ELAC2,25445
ELANE,1421
ELAPOR1,756196
ELAPOR2,47763
ELAVL1,51974
ELAVL2,2531
ELAVL3,2095
ELAVL4,2355
ELF1,158858
ELF2,147178
ELF3,5673
ELF4,14902
ELF5,19074
ELFN1,428
ELFN2,1789
ELK1,14351
ELK3,42493
ELK4,108023
ELL,13252
ELL2,11161
ELL3,22451
ELMO1,12564
ELMO2,27786
ELMO3,40577
ELMOD1,2506
ELMOD2,62557
ELMOD3,29263
ELN,15695
ELOA,57705
ELOA2,2616
ELOB,12281
ELOC,40657
ELOF1,41100
ELOVL1,59337
ELOVL2,155254
ELOVL3,1363
ELOVL4,4986
ELOVL5,67608
ELOVL6,14981
ELOVL7,7506
ELP1,13870
ELP2,438980
ELP3,25550
ELP4,20015
ELP5,17715
ELP6,22877
ELSPBP1,2539
EMB,18683
EMC1,22495
EMC10,121551
EMC2,74879
EMC3,25421
EMC4,38580
EMC6,5579
EMC7,42406
EMC8,34755
EMC9,28102
EMCN,21857
EMD,69068
EME1,13128
EME2,20157
EMG1,23808
EMID1,8249
EMILIN1,31885
EMILIN2,17369
EMILIN3,2463
EML1,15297
EML2,33831
EML4,7313
EML5,9406
EML6,3047
EMP1,45973
EMP2,102945
EMP3,7531
EMSY,31634
EMX1,4694
EMX2,3516
EN1,3454
EN2,1781
ENAH,17183
ENAM,2378
ENC1,34644
ENDOD1,54621
ENDOG,15187
ENDOU,1139
ENDOV,15633
ENG,52285
ENGASE,7228
ENHO,3541
ENKD1,6259
ENKUR,5574
ENO1,8864
ENO2,10547
ENO3,1950
ENO4,1461
ENOPH1,129813
ENOSF1,94969
ENOX1,4242
ENOX2,12524
ENPEP,7184
ENPP1,44541
ENPP2,21966
ENPP3,4554
ENPP4,17629
ENPP5,33891
ENPP6,4790
ENPP7,10
ENSA,59335
ENSG00000170846,37526
ENSG00000187186,115
ENSG00000188897,2552
ENSG00000226690,21874
ENSG00000236543,1411
ENSG00000250803,4509
ENSG00000268655,624
ENSG00000283205,4648
ENSG00000283536,1065
ENSG00000283599,1016
ENSG00000284188,914
ENSG00000284691,8304
ENSG00000284779,538
ENSG00000284797,2481
ENSG00000284934,801
ENSG00000285566,11702
ENSG00000285938,1268
ENTHD1,6299
ENTPD1,22497
ENTPD2,26898
ENTPD3,3733
ENTPD4,51017
ENTPD5,30913
ENTPD6,77513
ENTPD7,37976
ENTPD8,1362
ENTR1,66235
ENTREP1,9452
ENTREP2,4620
ENTREP3,36169
ENY2,9211
EOGT,25244
EOLA1,24578
EOLA2,33899
EOMES,5410
EP300,136146
EP400,34789
EPAS1,119523
EPB41,71817
EPB41L1,49045
EPB41L2,12704
EPB41L3,10424
EPB41L4A,47091
EPB41L4B,9346
EPB41L5,57841
EPB42,2725
EPC1,59252
EPC2,9050
EPCAM,277965
EPDR1,18456
EPG5,14312
EPGN,8108
EPHA1,10156
EPHA10,3976
EPHA2,7225
EPHA3,4850
EPHA4,6970
EPHA5,2301
EPHA6,3085
EPHA7,2621
EPHA8,4863
EPHB1,3449
EPHB2,4863
EPHB3,57466
EPHB4,81266
EPHB6,3750
EPHX1,21113
EPHX2,12267
EPHX3,2923
EPHX4,129
EPM2A,1477
EPM2AIP1,29525
EPN1,45697
EPN2,60501
EPN3,69303
EPO,753
EPOP,2485
EPOR,10027
EPPIN,8088
EPPK1,30671
EPRS1,69658
EPS15,134494
EPS15L1,121418
EPS8,48186
EPS8L1,91346
EPS8L2,139082
EPS8L3,3333
EPSTI1,14047
EPX,4182
EPYC,2924
EQTN,8074
ERAL1,38707
ERAP1,31360
ERAP2,19951
ERAS,2225
ERBB2,8620
ERBB3,166101
ERBB4,36579
ERBIN,137069
ERC1,12770
ERC2,930
ERCC1,68493
ERCC2,10233
ERCC3,111523
ERCC4,17865
ERCC5,38788
ERCC6,49688
ERCC6L,3775
ERCC6L2,44294
ERCC8,17040
EREG,6384
ERF,26747
ERFE,1306
ERFL,2433
ERG,6776
ERG28,14101
ERGIC1,111322
ERGIC2,86039
ERGIC3,125866
ERH,24835
ERI1,16849
ERI2,42286
ERI3,28470
ERICH1,9249
ERICH2,3051
ERICH3,1687
ERICH4,766
ERICH5,4823
ERICH6,5628
ERICH6B,3523
ERLEC1,73897
ERLIN1,36108
ERLIN2,15067
ERMAP,8752
ERMARD,29313
ERMN,4977
ERMP1,65787
ERN1,64712
ERN2,1159
ERO1A,113754
ERO1B,49625
ERP27,3847
ERP29,24192
ERP44,106312
ERRFI1,376650
ERV3-1,85381
ERVFRD-1,6084
ERVH48-1,13077
ERVK3-1,9837
ERVMER34-1,7823
ERVV-1,461
ERVV-2,2203
ERVW-1,5985
ESAM,14382
ESCO1,27751
ESCO2,7606
ESD,8265
ESF1,33498
ESM1,7919
ESPL1,8337
ESPNL,990
ESR1,145312
ESR2,1941
ESRP1,140952
ESRP2,77466
ESRRA,8557
ESRRB,895
ESRRG,3440
ESS2,10707
ESX1,557
ESYT1,80243
ESYT2,47139
ESYT3,5850
ETAA1,36239
ETDC,32
ETF1,2881
ETFA,41035
ETFBKMT,14999
ETFDH,39180
ETHE1,9386
ETNK1,66766
ETNK2,29333
ETNPPL,7200
ETS1,42945
ETS2,42637
ETV1,9274
ETV2,125
ETV3,13318
ETV3L,3175
ETV4,6570
ETV5,4249
ETV6,54607
ETV7,4310
EVA1A,7123
EVA1B,146408
EVA1C,17583
EVC,13142
EVC2,9154
EVI2A,11673
EVI2B,17523
EVI5,55817
EVI5L,6508
EVL,266900
EVPL,92008
EVPLL,13
EVX1,5152
EVX2,2001
EWSR1,28310
EXD1,3680
EXD2,28472
EXD3,12314
EXO1,5109
EXO5,6236
EXOC1,29086
EXOC1L,4900
EXOC2,134909
EXOC3,99794
EXOC3L1,1894
EXOC3L2,5773
EXOC3L4,545
EXOC4,68084
EXOC5,30721
EXOC6,41448
EXOC6B,24721
EXOC7,130094
EXOC8,19278
EXOG,10287
EXOSC1,54065
EXOSC10,36595
EXOSC2,50198
EXOSC4,11857
EXOSC5,619
EXOSC6,121377
EXOSC7,11893
EXOSC8,20621
EXOSC9,59377
EXPH5,14273
EXT1,4684
EXT2,45638
EXTL1,3323
EXTL2,15602
EXTL3,733
EYA1,28736
EYA2,5866
EYA3,55513
EYA4,3653
EYS,4453
EZH1,32713
EZH2,30416
EZHIP,2313
EZR,210016
F10,4783
F11,5741
F12,5261
F13A1,24454
F13B,7780
F2,1126
F2R,29779
F2RL1,7926
F2RL2,20566
F2RL3,2919
F3,21716
F5,3921
F7,2272
F8,10955
F9,7151
FA2H,9274
FAAH,30276
FAAH2,17809
FAAP100,6890
FAAP20,11009
FAAP24,11087
FABP1,1135
FABP12,3499
FABP2,7625
FABP3,2856
FABP4,19300
FABP5,17076
FABP6,1034
FABP7,7650
FABP9,5029
FADD,37386
FADS1,24840
FADS2,46594
FADS3,10846
FADS6,5790
FAF1,54782
FAF2,19440
FAH,8634
FAHD1,79902
FAHD2A,17140
FAHD2B,49148
FAIM,55723
FAIM2,1511
FAM104A,113608
FAM104B,23844
FAM107A,4232
FAM107B,15493
FAM110A,27344
FAM110B,10146
FAM110C,55534
FAM110D,1568
FAM111A,106675
FAM111B,23904
FAM114A1,17638
FAM114A2,33896
FAM117A,25592
FAM117B,14468
FAM118A,65579
FAM118B,8087
FAM120A,6726
FAM120AOS,58792
FAM120B,68560
FAM120C,6010
FAM124A,9725
FAM124B,2801
FAM131A,33368
FAM131B,2999
FAM131C,2170
FAM133A,4356
FAM133B,30329
FAM135A,13104
FAM135B,2993
FAM136A,12390
FAM13A,17916
FAM13B,62936
FAM13C,1123
FAM149A,4771
FAM149B1,10873
FAM151A,809
FAM151B,10566
FAM153A,23454
FAM161A,7727
FAM161B,13159
FAM162A,84336
FAM162B,8182
FAM163A,2358
FAM163B,3622
FAM166A,3154
FAM166B,3189
FAM166C,3130
FAM167A,12554
FAM167B,3406
FAM168A,25179
FAM168B,26112
FAM169A,7820
FAM170A,3649
FAM170B,858
FAM171A1,7006
FAM171A2,2491
FAM171B,29268
FAM172A,42204
FAM174A,64464
FAM174B,96896
FAM174C,20712
FAM177A1,72878
FAM177B,4839
FAM178B,3077
FAM180A,9211
FAM180B,3906
FAM181A,702
FAM181B,1758
FAM184A,13829
FAM185A,17267
FAM186A,2989
FAM186B,1869
FAM187B,4544
FAM193A,38998
FAM193B,65428
FAM199X,6125
FAM200A,18029
FAM200B,20565
FAM200C,10229
FAM204A,71560
FAM205A,2510
FAM205C,3416
FAM209A,2011
FAM209B,2577
FAM20A,25960
FAM20B,81484
FAM20C,8826
FAM210A,21950
FAM210B,39925
FAM216A,4523
FAM216B,5278
FAM217A,5967
FAM217B,23603
FAM219A,40909
FAM219B,44201
FAM221A,16541
FAM221B,3843
FAM222A,4301
FAM222B,22959
FAM227A,15643
FAM227B,11026
FAM228A,2727
FAM228B,23401
FAM229A,13458
FAM229B,17847
FAM234A,98468
FAM234B,4906
FAM237A,7420
FAM237B,3346
FAM240A,3062
FAM240B,3273
FAM240C,2079
FAM241A,47667
FAM241B,7877
FAM24A,5844
FAM24B,8038
FAM25A,470
FAM32A,34556
FAM3A,17465
FAM3B,11388
FAM3C,34302
FAM3D,1438
FAM43A,7030
FAM43B,2964
FAM47A,2665
FAM47B,1044
FAM47C,2488
FAM47E,29711
FAM50A,68456
FAM50B,5532
FAM53A,9920
FAM53B,34676
FAM53C,63782
FAM72D,2361
FAM76A,30015
FAM76B,26673
FAM78A,3718
FAM78B,1736
FAM81A,10298
FAM81B,4057
FAM83A,2445
FAM83B,50411
FAM83C,2019
FAM83D,8739
FAM83E,618
FAM83F,22440
FAM83G,1845
FAM83H,71991
FAM89A,6386
FAM89B,22467
FAM8A1,32209
FAM90A1,1364
FAM90A26,105
FAM90A7,162
FAM91A1,21754
FAM98A,50125
FAM98B,29635
FAM98C,1561
FAM9A,2988
FAM9B,5319
FAM9C,13684
FAN1,17564
FANCA,9964
FANCB,10835
FANCC,20981
FANCD2,10718
FANCD2OS,2921
FANCE,4015
FANCF,40983
FANCG,5734
FANCI,23274
FANCL,43734
FANCM,28712
FANK1,29020
FAP,12403
FAR1,70752
FAR2,3859
FARP1,264016
FARP2,17668
FARS2,23012
FARSA,47729
FARSB,22667
FAS,13191
FASLG,4867
FASN,91064
FASTK,9386
FASTKD1,14791
FASTKD2,40186
FASTKD3,18993
FASTKD5,23934
FAT1,7851
FAT2,12617
FAT3,1931
FAT4,10552
FATE1,1606
FAXC,18761
FAXDC2,133741
FBF1,36349
FBH1,99521
FBL,34117
FBLIM1,20122
FBLL1,193
FBLN1,7005
FBLN2,15897
FBLN5,29433
FBLN7,34781
FBN1,47535
FBN2,820
FBN3,1442
FBP1,43140
FBP2,2344
FBRS,88857
FBRSL1,19541
FBXL12,14710
FBXL13,9690
FBXL15,910
FBXL16,20638
FBXL17,22176
FBXL18,5007
FBXL19,35080
FBXL2,6834
FBXL20,13630
FBXL22,9116
FBXL3,112927
FBXL4,43953
FBXL5,99231
FBXL6,38161
FBXL7,12568
FBXL8,55253
FBXO10,2073
FBXO11,54637
FBXO15,5704
FBXO16,6728
FBXO17,2338
FBXO2,284
FBXO21,21033
FBXO22,52284
FBXO24,3474
FBXO25,13550
FBXO27,2103
FBXO28,54267
FBXO3,5647
FBXO30,32738
FBXO31,14656
FBXO32,61409
FBXO33,25941
FBXO34,51022
FBXO36,12926
FBXO38,56623
FBXO39,2010
FBXO4,14791
FBXO40,3587
FBXO41,13111
FBXO42,26776
FBXO43,5379
FBXO44,22284
FBXO45,39600
FBXO46,30864
FBXO47,4266
FBXO48,10142
FBXO5,26988
FBXO6,6279
FBXO7,101867
FBXO8,21712
FBXO9,104513
FBXW10,1117
FBXW10B,13720
FBXW11,16994
FBXW12,1952
FBXW2,44669
FBXW4,15234
FBXW5,95190
FBXW7,23462
FBXW8,17999
FBXW9,9709
FCAMR,3292
FCAR,2467
FCER1A,9484
FCER1G,19762
FCER2,3416
FCF1,11035
FCGBP,2247
FCGR1A,12567
FCGR2A,37815
FCGR2B,1596
FCGR3A,17749
FCGR3B,4771
FCGRT,84912
FCHO1,3795
FCHO2,69337
FCHSD1,10585
FCHSD2,44862
FCMR,12635
FCN1,3463
FCN2,692
FCN3,3502
FCRL1,2882
FCRL2,5416
FCRL3,3007
FCRL4,1765
FCRL5,5188
FCRL6,3363
FCRLA,5024
FCRLB,7496
FCSK,36618
FDCSP,5342
FDFT1,36534
FDPS,59700
FDX1,5890
FDX2,7944
FDXACB1,3337
FDXR,28115
FECH,25558
FEM1A,50045
FEM1B,129712
FEM1C,52463
FEN1,17690
FER,13919
FER1L5,3741
FER1L6,720
FERD3L,666
FERMT1,6605
FERMT2,11648
FERMT3,7738
FES,6245
FETUB,4780
FEV,1657
FEZ1,2701
FEZ2,25394
FEZF1,2363
FEZF2,911
FFAR1,3802
FFAR2,2119
FFAR3,450
FFAR4,7297
FGA,2989
FGB,3471
FGD1,17330
FGD2,4250
FGD3,16567
FGD4,46188
FGD5,6643
FGD6,18495
FGF1,9098
FGF10,6720
FGF12,4374
FGF13,9078
FGF14,4298
FGF16,3341
FGF17,1290
FGF18,5254
FGF19,13691
FGF2,8302
FGF20,3497
FGF21,1934
FGF22,2265
FGF23,2531
FGF3,1999
FGF4,32364
FGF5,2796
FGF6,87
FGF7,32614
FGF8,888
FGF9,4352
FGFBP1,3194
FGFBP2,4034
FGFBP3,6289
FGFR1,112185
FGFR1OP2,41749
FGFR2,70852
FGFR3,9021
FGFR4,2011
FGFRL1,49691
FGG,3553
FGGY,4262
FGL1,3422
FGL2,40850
FGR,2774
FH,39986
FHAD1,9962
FHDC1,14192
FHIP1A,24964
FHIP1B,9401
FHIP2A,32535
FHIP2B,26306
FHIT,6715
FHL1,18333
FHL2,31632
FHL3,7462
FHL5,6603
FHOD1,33619
FHOD3,9025
FIBCD1,1861
FIBIN,6778
FIBP,69551
FICD,10909
FIG4,10640
FIGLA,1546
FIGN,5524
FIGNL1,7942
FIGNL2,3175
FILIP1,7987
FILIP1L,30090
FIP1L1,73471
FIS1,134414
FITM2,15161
FIZ1,9255
FJX1,3324
FKBP10,1140
FKBP11,14675
FKBP14,38318
FKBP15,10924
FKBP1A,40838
FKBP1B,2604
FKBP1C,949
FKBP3,20258
FKBP4,18484
FKBP5,130000
FKBP6,4289
FKBP7,11786
FKBP8,9011
FKBP9,9866
FKBPL,4843
FKRP,14276
FKTN,3381
FLACC1,3469
FLAD1,67854
FLCN,33767
FLG,4569
FLG2,4408
FLI1,15027
FLII,61571
FLNA,43370
FLNB,357647
FLNC,1031
FLOT1,72335
FLOT2,117178
FLRT1,2850
FLRT2,11597
FLRT3,2252
FLT1,32143
FLT3,25651
FLT3LG,2692
FLT4,8288
FLVCR1,20308
FLVCR2,2204
FLYWCH2,19446
FMC1,3733
FMN1,126323
FMN2,9340
FMNL1,15546
FMNL2,8525
FMNL3,3351
FMO1,18816
FMO2,33785
FMO3,4032
FMO4,12000
FMO5,20482
FMOD,14584
FMR1,62473
FMR1NB,4972
FN1,44199
FN3K,21583
FN3KRP,25914
FNBP1,24643
FNBP1L,127541
FNBP4,81000
FNDC1,10228
FNDC10,6319
FNDC11,1331
FNDC3A,103811
FNDC3B,69076
FNDC4,5976
FNDC5,5892
FNDC7,5033
FNDC8,3083
FNDC9,3024
FNIP1,57718
FNIP2,40632
FNTA,12328
FNTB,3801
FOCAD,26187
FOLH1,18975
FOLR1,1273
FOLR2,5076
FOLR3,5769
FOS,52532
FOSB,5368
FOSL1,1120
FOSL2,108040
FOXA1,568219
FOXA2,1146
FOXA3,1744
FOXB1,5625
FOXB2,724
FOXC1,7866
FOXC2,2180
FOXD1,20445
FOXD2,1510
FOXD3,2598
FOXD4,2947
FOXD4L1,4110
FOXD4L5,33733
FOXE1,4164
FOXE3,2444
FOXF1,7568
FOXF2,4993
FOXG1,7418
FOXH1,1485
FOXI1,3849
FOXI2,2795
FOXI3,481
FOXJ1,2522
FOXJ2,44552
FOXJ3,56950
FOXK1,17626
FOXK2,14381
FOXL1,2704
FOXL2,6830
FOXL2NB,3873
FOXL3,616
FOXM1,15272
FOXN1,3311
FOXN2,17606
FOXN3,24221
FOXN4,2987
FOXO3,8159
FOXO4,9789
FOXO6,9545
FOXP1,18637
FOXP2,13524
FOXP3,2215
FOXP4,26887
FOXQ1,2749
FOXR1,1718
FOXR2,4503
FOXRED1,9275
FOXRED2,14525
FOXS1,5692
FPGS,60234
FPGT,25290
FPR1,3853
FPR2,1551
FPR3,8428
FRA10AC1,53319
FRAS1,9138
FRAT1,25122
FRAT2,23155
FREM1,8888
FREM2,1140
FREM3,3174
FREY1,3478
FRG1,24751
FRG2,965
FRG2B,569
FRG2C,813
FRK,21101
FRMD1,3547
FRMD3,6073
FRMD4A,11074
FRMD4B,14025
FRMD5,1598
FRMD6,35660
FRMD7,2400
FRMD8,10058
FRMPD1,3149
FRMPD2,25086
FRMPD3,3762
FRMPD4,3384
FRRS1,15988
FRRS1L,2976
FRS2,396661
FRS3,3813
FRY,20534
FRYL,64614
FRZB,20513
FSBP,5318
FSCB,4252
FSCN1,24433
FSCN3,805
FSD1,2174
FSD1L,10337
FSD2,4237
FSHB,2471
FSHR,3343
FSIP1,4142
FSIP2,3082
FST,13631
FSTL1,53004
FSTL3,4436
FSTL4,2817
FSTL5,4146
FTCD,4201
FTCDNL1,14462
FTH1,319416
FTHL17,121
FTL,29728
FTMT,1683
FTO,67595
FTSJ1,21251
FTSJ3,125963
FUBP1,102711
FUBP3,31088
FUCA1,71283
FUCA2,52979
FUNDC1,33813
FUNDC2,13730
FUOM,3315
FURIN,61262
FUS,297517
FUT1,4574
FUT10,16123
FUT11,34427
FUT2,11398
FUT3,4176
FUT4,4181
FUT6,2181
FUT7,1201
FUT8,22377
FUT9,4913
FUZ,21799
FXN,23245
FXR1,42055
FXR2,27629
FXYD1,1251
FXYD3,52268
FXYD4,2146
FXYD5,14586
FXYD6,22767
FXYD7,1274
FYB1,8418
FYB2,37306
FYCO1,28068
FYN,18067
FYTTD1,54791
FZD1,37563
FZD10,721
FZD2,1725
FZD3,5916
FZD4,24700
FZD5,14093
FZD6,55285
FZD7,6307
FZD8,12695
FZD9,337
FZR1,64612
G0S2,2365
G2E3,6183
G3BP1,17932
G3BP2,33446
G6PC1,2510
G6PC2,2707
G6PC3,19040
G6PD,37374
GAA,42677
GAB1,34004
GAB2,2505
GAB3,7258
GAB4,3056
GABARAP,10350
GABARAPL1,21367
GABBR1,64181
GABBR2,3789
GABPA,13634
GABPB2,54309
GABRA1,2321
GABRA2,9542
GABRA3,4744
GABRA4,3837
GABRA5,2568
GABRA6,4080
GABRB1,4093
GABRB2,3719
GABRB3,2077
GABRD,1723
GABRE,3302
GABRG1,4487
GABRG2,3104
GABRG3,5479
GABRP,31086
GABRQ,2913
GABRR1,2924
GABRR2,1446
GABRR3,5411
GAD1,4054
GAD2,4440
GADD45A,2762
GADD45B,13600
GADD45G,6825
GADL1,3708
GAGE1,2665
GAK,205054
GAL,2178
GAL3ST1,2565
GAL3ST3,4062
GAL3ST4,5488
GALC,63027
GALE,50052
GALK1,38967
GALK2,40168
GALM,7684
GALNS,14704
GALNT1,67063
GALNT10,45037
GALNT11,35358
GALNT12,3356
GALNT13,2622
GALNT14,1238
GALNT15,7382
GALNT16,18717
GALNT17,4149
GALNT18,11016
GALNT2,17609
GALNT3,59178
GALNT5,2860
GALNT6,35020
GALNT7,120007
GALNT8,5185
GALNT9,1767
GALNTL5,7193
GALNTL6,2461
GALP,4512
GALR1,3726
GALR2,943
GALR3,891
GALT,38042
GAMT,11133
GAN,32408
GANAB,111516
GANC,15952
GAP43,1159
GAPDH,57885
GAPDHS,1338
GAPT,4949
GAPVD1,33381
GAR1,18194
GAREM1,7303
GAREM2,12264
GARIN1A,6733
GARIN1B,3516
GARIN2,2632
GARIN3,2003
GARIN4,443
GARIN5A,3925
GARIN5B,343
GARIN6,1177
GARNL3,24379
GARRE1,43395
GARS1,96979
GART,62183
GAS1,39006
GAS2,8956
GAS2L1,4824
GAS2L3,4798
GAS6,67417
GAS7,27081
GAS8,54160
GASK1A,1704
GASK1B,184831
GAST,534
GATA1,1935
GATA2,37096
GATA3,808018
GATA4,6279
GATA5,2341
GATA6,16551
GATAD1,103621
GATAD2A,89641
GATAD2B,58777
GATB,18774
GATC,30787
GATD1,28090
GATD3,11842
GATM,15550
GBA1,30449
GBA2,16885
GBE1,10887
GBF1,35376
GBGT1,22571
GBP1,19708
GBP2,40385
GBP3,33508
GBP4,10624
GBP5,9757
GBP6,3698
GBP7,4045
GBX1,1494
GBX2,2571
GC,2915
GCA,14162
GCAT,28965
GCC1,14863
GCC2,105685
GCDH,24402
GCFC2,34088
GCG,2596
GCGR,1064
GCH1,20744
GCHFR,11325
GCK,3489
GCKR,4300
GCLC,37709
GCLM,17502
GCM1,5288
GCM2,3167
GCN1,73303
GCNA,9379
GCNT1,18735
GCNT2,7361
GCNT3,7298
GCNT4,9554
GCNT7,3096
GCOM1,22325
GCSAM,8827
GCSAML,5901
GCSH,14139
GDA,4246
GDAP1,18881
GDAP1L1,3361
GDAP2,38898
GDE1,35642
GDF10,3271
GDF11,1267
GDF15,31552
GDF2,1672
GDF3,674
GDF5,1425
GDF6,2983
GDF7,4804
GDF9,4842
GDI1,82521
GDI2,6140
GDNF,3376
GDPD1,34938
GDPD2,2758
GDPD3,8694
GDPD4,3336
GDPD5,2480
GDPGP1,20614
GEM,89392
GEMIN2,18741
GEMIN4,12157
GEMIN5,27951
GEMIN6,36315
GEMIN7,29801
GEMIN8,16163
GEN1,15634
GET1,35118
GET3,61546
GFAP,1472
GFER,14536
GFI1,5495
GFI1B,3643
GFM1,40106
GFM2,33442
GFOD1,14570
GFOD2,32146
GFPT1,113262
GFPT2,7218
GFRA1,136194
GFRA2,2269
GFRA3,2460
GFRA4,1334
GFRAL,4021
GFUS,88681
GFY,2914
GGA1,42887
GGA2,169869
GGA3,122651
GGACT,13328
GGCT,28182
GGCX,28919
GGH,17268
GGN,272
GGNBP2,164955
GGPS1,44894
GGT1,5542
GGT5,6353
GGT6,7287
GGT7,11822
GGTLC1,848
GGTLC2,28525
GH1,3190
GH2,8716
GHDC,19892
GHITM,160255
GHR,15113
GHRH,1079
GHRHR,4793
GHRL,1224
GHSR,2242
GID4,19844
GID8,103652
GIGYF1,150022
GIGYF2,60281
GIMAP1,2219
GIMAP2,12999
GIMAP4,23896
GIMAP5,1143
GIMAP6,8389
GIMAP7,24303
GIMAP8,11337
GIMD1,8395
GIN1,11911
GINM1,62180
GINS1,18401
GINS2,91530
GINS3,10353
GINS4,7670
GIP,1529
GIPC1,46828
GIPC2,9170
GIPC3,5822
GIPR,39829
GIT1,33770
GIT2,23100
GJA1,3672
GJA10,5065
GJA3,3574
GJA4,4166
GJA5,8041
GJA8,1163
GJA9,2003
GJB1,1551
GJB2,723
GJB3,2536
GJB4,1716
GJB5,1901
GJB6,1677
GJB7,4750
GJC1,5112
GJC2,502
GJC3,2414
GJD2,1472
GJD3,2112
GJD4,961
GJE1,5051
GK,5251
GK2,4447
GK3,1231
GK5,64239
GKAP1,61531
GKN1,822
GKN2,3464
GLA,19951
GLB1,33816
GLB1L,10642
GLB1L2,5872
GLB1L3,3455
GLCCI1,24461
GLCE,54956
GLDC,4923
GLDN,4165
GLE1,34604
GLG1,13631
GLI1,3721
GLI2,7999
GLI3,25219
GLI4,13986
GLIPR1,22968
GLIPR1L1,14997
GLIPR1L2,12974
GLIPR2,6361
GLIS1,2122
GLIS2,12064
GLIS3,4170
GLMN,20642
GLMP,72332
GLOD4,46617
GLOD5,3356
GLP1R,4497
GLP2R,1675
GLRA1,3067
GLRA2,3183
GLRA3,114633
GLRB,23237
GLRX,881
GLRX2,21211
GLRX3,33587
GLRX5,14596
GLS,38439
GLS2,918
GLT1D1,2867
GLT6D1,2932
GLT8D1,16718
GLT8D2,27567
GLTP,12612
GLTPD2,352
GLUD1,182765
GLUD2,6113
GLUL,2277
GLYAT,3727
GLYATL1,3127
GLYATL1B,381
GLYATL2,2329
GLYATL3,3691
GLYCTK,5341
GLYR1,40098
GM2A,63111
GMCL1,25072
GMCL2,6110
GMDS,21654
GMEB1,23121
GMEB2,13318
GMFB,59212
GMFG,12321
GMIP,15074
GML,2178
GMNC,3531
GMNN,64468
GMPPA,61379
GMPPB,32219
GMPR,4475
GMPR2,85720
GMPS,70722
GNA11,39366
GNA12,27068
GNA13,281038
