gene,count
PRR27,359
ODAM,172
FDCSP,8866
CSN3,182
CABS1,37
SMR3A,9
SMR3B,34
OPRPN,118
MUC7,76
AMTN,73
AMBN,32
ENAM,35
JCHAIN,3780
UTP3,2632
RUFY3,4188
GRSF1,9512
MOB1B,1877
DCK,2555
SLC4A4,78
GC,31
NPFFR2,60
ADAMTS3,231
COX18,1789
ANKRD17,8788
ALB,5454
AFP,97
AFM,72
RASSF6,475
CXCL8,1007
CXCL6,49
PF4V1,22
CXCL1,110
PF4,47
PPBP,40
CXCL5,78
CXCL3,143
CXCL2,468
MTHFD2L,811
EPGN,274
EREG,174
AREG,5037
BTC,439
PARM1,882
RCHY1,3221
THAP6,1466
ODAPH,93
CDKL2,112
G3BP2,9026
USO1,6473
PPEF2,35
NAAA,1167
SDAD1,1254
CXCL9,1996
ART3,195
CXCL10,11217
CXCL11,2175
NUP54,4049
SCARB2,10794
FAM47E,668
STBD1,1470
CCDC158,280
SHROOM3,5967
SOWAHB,310
SEPTIN11,6705
CCNI,47625
CCNG2,5839
CXCL13,2641
CNOT6L,3117
FRAS1,205
ANXA3,2006
BMP2K,3944
PAQR3,1339
NAA11,95
GK2,46
ANTXR2,1770
PRDM8,173
FGF5,52
CFAP299,18
BMP3,51
PRKG2,148
RASGEF1B,1439
HNRNPD,12294
HNRNPDL,10706
ENOPH1,4567
TMEM150C,1105
SCD5,430
SEC31A,16059
THAP9,672
LIN54,1830
COPS4,4062
PLAC8,174
COQ2,1607
HPSE,624
HELQ,1281
ABRAXAS1,1223
GPAT3,527
NKX6-1,1194
CDS1,1870
WDFY3,3699
ARHGAP24,1035
MAPK10,1822
PTPN13,2381
SLC10A6,240
C4ORF36,185
AFF1,5678
KLHL8,1524
HSD17B13,66
HSD17B11,1560
NUDT9,3162
SPARCL1,4318
DSPP,66
DMP1,72
IBSP,329
MEPE,91
SPP1,37645
PKD2,3442
ABCG2,171
PPM1K,1168
HERC6,2783
HERC5,2090
PYURF,8325
HERC3,2560
NAP1L5,430
FAM13A,2130
TIGD2,1068
GPRIN3,1084
SNCA,421
MMRN1,140
CCSER1,1079
GRID2,91
ATOH1,32
SMARCAD1,2725
HPGDS,309
PDLIM5,2966
BMPR1B,2875
UNC5C,253
PDHA2,40
STPG2,387
RAP1GDS1,5029
TSPAN5,1332
EIF4E,7814
ADH5,3826
ADH4,27
ADH6,29
ADH1A,25
ADH1B,66
ADH1C,93
ADH7,25
C4ORF17,36
TRMT10A,1398
MTTP,83
C4ORF54,42
DAPP1,2145
LAMTOR3,4876
DNAJB14,2654
H2AFZ,6115
DDIT4L,154
EMCN,402
PPP3CA,4954
BANK1,535
SLC39A8,3267
NFKB1,3851
MANBA,2335
UBE2D3,14051
CISD2,3682
SLC9B1,187
SLC9B2,701
BDH2,2320
CENPE,1933
TACR3,51
CXXC4,589
TET2,1583
PPA2,3193
ARHGEF38,3425
INTS12,2481
GSTCD,2635
NPNT,5986
TBCK,3639
AIMP1,5874
GIMD1,30
DKK2,338
PAPSS1,9020
SGMS2,1166
CYP2U1,773
HADH,4670
LEF1,1003
OSTC,2210
ETNPPL,53
COL25A1,141
SEC24B,1850
MCUB,1718
CASP6,3232
PLA2G12A,6225
CFI,912
GAR1,2087
RRH,254
LRIT3,304
EGF,590
ELOVL6,669
ENPEP,1132
PITX2,139
FAM241A,3958
AP1AR,5000
TIFA,1836
ALPK1,2007
NEUROG2,34
ZGRF1,1435
LARP7,5849
ANK2,417
CAMK2D,2217
ARSJ,726
UGT8,1125
NDST4,28
TRAM1L1,355
NDST3,54
PRSS12,219
METTL14,1994
SEC24D,7042
SYNPO2,5449
MYOZ2,48
USP53,4048
C4ORF3,14288
FABP2,36
PDE5A,1960
MAD2L1,1682
PRDM5,487
NDNF,126
TNIP3,134
QRFPR,125
ANXA5,20692
TMEM155,21
EXOSC9,3252
CCNA2,2199
BBS7,945
TRPC3,80
KIAA1109,5032
ADAD1,66
IL2,51
IL21,49
BBS12,621
FGF2,340
SPATA5,1616
SPRY1,3134
ANKRD50,5651
FAT4,500
INTU,2775
SLC25A31,51
HSPA4L,1183
PLK4,846
MFSD8,1883
ABHD18,1573
LARP1B,3159
PGRMC2,10777
JADE1,1821
SCLT1,2328
C4ORF33,1302
PCDH10,608
PABPC4L,698
PCDH18,1463
SLC7A11,1102
NOCT,2168
ELF2,3139
MGARP,95
NDUFC1,6031
NAA15,6032
RAB33B,2101
SETD7,3429
MGST2,2543
MAML3,803
CLGN,605
MGAT4D,22
ELMOD2,3900
UCP1,67
TBC1D9,11891
RNF150,1042
ZNF330,3628
IL15,419
INPP4B,5664
USP38,3478
GAB1,1296
SMARCA5,13586
FREM3,54
GYPE,35
GYPA,44
HHIP,87
ANAPC10,553
ABCE1,1963
OTUD4,2619
SMAD1,2848
MMAA,1562
C4ORF51,81
ZNF827,1928
LSM6,3145
REELD1,64
SLC10A7,2107
POU4F2,16
TTC29,120
EDNRA,2072
TMEM184C,1594
PRMT9,1707
ARHGAP10,1379
NR3C2,432
IQCM,102
DCLK2,2527
LRBA,7510
MAB21L2,30
SH3D19,1733
PRSS48,57
FAM160A1,2673
GATB,1115
FBXW7,8796
TMEM154,422
TIGD4,176
ARFIP1,3779
FHDC1,1977
TRIM2,1066
MND1,959
TMEM131L,1670
TLR2,1581
RNF175,119
SFRP2,14059
DCHS2,133
PLRG1,5174
FGB,376
FGA,61
FGG,136
LRAT,222
RBM46,59
NPY2R,44
MAP9,818
GUCY1A1,1977
GUCY1B1,1142
ASIC5,80
TDO2,844
CTSO,1852
PDGFC,2400
GLRB,272
GRIA2,82
GASK1B,4414
TMEM144,1281
RXFP1,131
C4ORF46,256
ETFDH,1435
PPID,4447
FNIP2,1551
C4ORF45,32
RAPGEF2,3307
FSTL5,92
NAF1,833
NPY1R,753
NPY5R,120
TKTL2,69
TMA16,2047
MARCH1,816
SMIM31,97
APELA,235
TRIM61,117
FAM218A,295
TRIM60,46
TRIM75P,42
TMEM192,1190
KLHL2,1809
GK3P,87
MSMO1,2694
CPE,5951
TLL1,681
SPOCK3,32
ANXA10,47
DDX60,4876
DDX60L,5683
PALLD,11486
CBR4,2787
SH3RF1,4249
NEK1,1211
CLCN3,4231
HPF1,961
MFAP3L,1553
AADAT,886
GALNTL6,155
GALNT7,3587
HMGB2,7041
SAP30,3805
HAND2,284
FBXO8,1792
CEP44,1714
HPGD,1046
GLRA3,1261
ADAM29,46
GPM6A,48
WDR17,208
SPATA4,98
ASB5,42
SPCS3,3227
VEGFC,1680
NEIL3,457
AGA,3363
TENM3,594
DCTD,5760
WWC2,2413
CLDN22,95
CLDN24,30
CDKN2AIP,1406
ING2,2318
RWDD4,1613
TRAPPC11,2696
STOX2,163
ENPP6,18
IRF2,3356
CASP3,2568
PRIMPOL,604
CENPU,2884
ACSL1,2810
HELT,35
SLC25A4,2387
CFAP97,3321
SNX25,2123
LRP2BP,318
ANKRD37,1688
UFSP2,2810
C4ORF47,621
CCDC110,375
PDLIM3,1273
SORBS2,972
TLR3,693
FAM149A,265
CYP4V2,1596
KLKB1,146
F11,75
MTNR1A,22
FAT1,6468
ZFP42,59
TRIML2,357
TRIML1,55
FRG1,1424
FRG2,24
PLEKHG4B,1681
LRRC14B,86
CCDC127,1398
SDHA,4010
PDCD6,10648
AHRR,518
EXOC3,5742
SLC9A3,44
CEP72,1677
TPPP,311
ZDHHC11B,37
BRD9,3667
TRIP13,2729
NKD2,2168
SLC12A7,6854
SLC6A19,50
SLC6A18,41
TERT,39
CLPTM1L,7134
SLC6A3,79
LPCAT1,6523
NDUFS6,12671
IRX4,646
IRX2,3345
IRX1,2386
ADAMTS16,844
MED10,4145
UBE2QL1,426
NSUN2,7021
SRD5A1,1926
TENT4A,5843
ADCY2,615
C5ORF49,689
MTRR,3145
FASTKD3,1220
SEMA5A,1640
TAS2R1,53
ATPSCKMT,1836
CMBL,4645
MARCH6,6935
ROPN1L,278
ANKRD33B,270
DAP,10559
CTNND2,580
DNAH5,289
TRIO,8121
OTULINL,807
OTULIN,4108
ANKH,3935
FBXL7,486
MARCH11,99
ZNF622,4214
RETREG1,940
MYO10,6131
BASP1,3846
LINC02218,58
AC106774.4,24
TAF11L4,34
TAF11L6,175
TAF11L8,241
TAF11L11,19
TAF11L12,13
TAF11L13,19
TAF11L14,65
H3.Y,33
CDH18,60
CDH12,72
PRDM9,49
CDH10,62
CDH9,46
CDH6,263
DROSHA,4824
C5ORF22,3383
PDZD2,1254
GOLPH3,11200
MTMR12,6059
ZFR,7143
SUB1,2189
NPR3,975
TARS,2340
ADAMTS12,2857
RXFP3,52
SLC45A2,76
AMACR,2061
C1QTNF3,1904
RAI14,3863
TTC23L,197
RAD1,1906
BRIX1,4483
DNAJC21,7528
AGXT2,45
PRLR,14146
SPEF2,1488
IL7R,1109
CAPSL,208
UGT3A1,53
UGT3A2,86
LMBRD2,2569
SKP2,2286
NADK2,3109
RANBP3L,249
SLC1A3,1190
NIPBL,5949
CPLANE1,3304
NUP155,3857
WDR70,2282
GDNF,141
EGFLAM,936
LIFR,1425
OSMR,4870
RICTOR,2216
FYB1,1839
C9,60
DAB2,4119
TTC33,1047
PTGER4,669
PRKAA1,3040
CARD6,647
C7,231
MROH2B,48
C6,33
PLCXD3,66
OXCT1,1863
C5ORF51,2239
FBXO4,1555
GHR,863
CCDC152,66
SELENOP,17617
ANXA2R,716
ZNF131,3063
NIM1K,41
HMGCS1,4372
CCL28,1237
TMEM267,1716
C5ORF34,485
PAIP1,4447
NNT,2722
FGF10,1843
HCN1,86
EMB,825
PARP8,1567
ISL1,82
PELO,3140
ITGA1,2056
ITGA2,1663
MOCS2,5867
FST,535
NDUFS4,5495
ARL15,1291
HSPB3,55
SNX18,1041
ESM1,840
GZMK,440
GZMA,569
CDC20B,1538
GPX8,3739
MCIDAS,240
CCNO,1183
DHX29,2509
MTREX,3899
PLPP1,2318
SLC38A9,1277
DDX4,69
IL31RA,56
ANKRD55,120
C5ORF67,18
MAP3K1,7822
SETD9,403
MIER3,1680
GPBP1,8146
ACTBL2,45
PLK2,6772
GAPT,190
RAB3C,24
PDE4D,2719
DEPDC1B,902
ELOVL7,576
ERCC8,1534
NDUFAF2,1406
SMIM15,7442
ZSWIM6,1783
KIF2A,3828
DIMT1,2778
IPO11,2185
HTR1A,35
RNF180,709
RGS7BP,119
SHISAL2B,50
SREK1IP1,861
CWC27,2674
ADAMTS6,442
CENPK,601
PPWD1,3383
TRIM23,1499
SHLD3,587
TRAPPC13,3009
SGTB,714
NLN,2018
ERBIN,9159
MAST4,3671
CD180,431
PIK3R1,6493
SLC30A5,2253
CCNB1,3780
CENPH,1306
CDK7,1907
CCDC125,4250
AK6,2006
TAF9,1319
RAD17,1151
MARVELD2,1330
OCLN,3312
BDP1,5064
MCCC2,14159
CARTPT,1410
MAP1B,4037
PTCD2,1016
ZNF366,250
TNPO1,2138
FCHO2,1962
TMEM171,92
TMEM174,48
FOXD1,144
BTF3,927
ANKRA2,2942
UTP15,1071
ARHGEF28,923
ENC1,6121
HEXB,6411
GFM2,2986
NSA2,4174
FAM169A,467
GCNT4,186
ANKRD31,223
HMGCR,2245
CERT1,3600
POLK,3262
ANKDD1B,126
POC5,672
SV2C,25
IQGAP2,2661
F2RL2,556
F2R,800
F2RL1,458
S100Z,96
CRHBP,81
AGGF1,3784
ZBED3,871
PDE8B,330
WDR41,3380
OTP,25
AP3B1,4250
SCAMP1,1984
LHFPL2,4257
ARSB,1170
DMGDH,149
BHMT2,577
BHMT,39
JMY,1840
HOMER1,2036
TENT2,5805
CMYA5,2158
MTX3,1742
THBS4,1140
SERINC5,3965
SPZ1,40
ZFYVE16,4494
FAM151B,738
ANKRD34B,105
DHFR,3512
MSH3,1966
RASGRF2,505
CKMT2,108
ZCCHC9,2569
ACOT12,55
SSBP2,3504
ATG10,1569
ATP6AP1L,609
TMEM167A,5387
XRCC4,900
VCAN,23318
HAPLN1,215
EDIL3,1329
COX7C,9665
RASA1,5010
CCNH,1133
TMEM161B,1298
MEF2C,1122
CETN3,1182
MBLAC2,430
POLR3G,341
LYSMD3,1887
ADGRV1,769
ARRDC3,10108
NR2F1,2205
FAM172A,3147
POU5F2,944
KIAA0825,890
SLF1,1110
MCTP1,932
FAM81B,140
TTC37,4982
ARSK,151
GPR150,58
RFESD,39
SPATA9,65
RHOBTB3,6182
GLRX,5326
ELL2,7092
PCSK1,102
CAST,12359
ERAP1,2278
ERAP2,480
LNPEP,3867
LIX1,43
RIOK2,2429
RGMB,2924
CHD1,3492
FAM174A,2700
ST8SIA4,1285
SLCO4C1,70
SLCO6A1,35
PAM,8399
GIN1,678
PPIP5K2,3627
C5ORF30,1883
NUDT12,1531
EFNA5,1656
FBXL17,3402
FER,4259
PJA2,9962
MAN2A1,2141
TMEM232,357
SLC25A46,2087
TSLP,103
WDR36,2480
CAMK4,245
STARD4,662
NREP,6571
EPB41L4A,1599
APC,2363
SRP19,7141
REEP5,11398
DCP2,3696
MCC,1046
TSSK1B,141
YTHDC2,4500
KCNN2,169
TRIM36,823
PGGT1B,2061
CCDC112,984
FEM1C,2230
TICAM2,702
TMED7,8400
CDO1,139
ATG12,3347
LVRN,75
ARL14EPL,54
COMMD10,1496
SEMA6A,859
DTWD2,1189
DMXL1,2592
TNFAIP8,1113
HSD17B4,10521
FAM170A,55
PRR16,409
FTMT,70
SRFBP1,3102
LOX,5204
ZNF474,139
AC010255.3,31
SNCAIP,177
SNX2,5580
SNX24,2599
PPIC,4024
PRDM6,378
CEP120,1823
CSNK1G3,3539
ZNF608,1050
GRAMD2B,3713
ALDH7A1,1828
PHAX,3119
TEX43,59
LMNB1,5657
MARCH3,877
MEGF10,427
PRRC1,6260
CTXN3,45
CCDC192,58
SLC12A2,7911
FBN2,186
SLC27A6,145
ISOC1,4462
ADAMTS19,476
MINAR2,60
CHSY3,346
HINT1,4868
LYRM7,780
CDC42SE2,3579
RAPGEF6,3012
FNIP1,5708
MEIKIN,71
ACSL6,85
IL3,42
CSF2,35
P4HA2,3755
PDLIM4,4449
SLC22A4,316
SLC22A5,1616
IRF1,4462
IL5,79
RAD50,4015
IL13,21
IL4,31
KIF3A,2358
CCNI2,180
SEPTIN8,6026
SOWAHA,113
SHROOM1,1461
GDF9,118
UQCRQ,5607
LEAP2,175
AFF4,12537
HSPA4,2334
FSTL4,135
C5ORF15,2931
VDAC1,4913
TCF7,748
PPP2CA,2547
CDKL3,361
UBE2B,8685
CDKN2AIPNL,2315
JADE2,1239
SAR1B,5518
SEC24A,3242
CAMLG,2884
DDX46,6408
C5ORF24,5635
TXNDC15,5548
CATSPER3,305
PITX1,2471
H2AFY,6252
TIFAB,85
NEUROG1,32
CXCL14,6353
SLC25A48,245
IL9,15
LECT2,31
TGFBI,9387
SMAD5,3749
SMIM32,31
TRPC7,44
SPOCK1,2046
KLHL3,548
HNRNPA0,20069
MYOT,24
PKD2L2,67
FAM13B,3061
WNT8A,33
NME5,845
BRD8,4246
KIF20A,1876
CDC23,1419
GFRA3,194
CDC25C,727
FAM53C,3276
KDM3B,5578
REEP2,399
EGR1,21022
ETF1,2168
HSPA9,7954
CTNNA1,19354
LRRTM2,99
SIL1,4264
PAIP2,1458
SLC23A1,127
MZB1,1386
PROB1,100
SPATA24,464
DNAJC18,659
ECSCR,572
SMIM33,111
TMEM173,3198
UBE2D2,6226
CXXC5,10044
PSD2,79
NRG2,92
PURA,3323
IGIP,1566
CYSTM1,3809
PFDN1,2256
HBEGF,534
SLC4A9,18
ANKHD1,8822
SRA1,6970
EIF4EBP3,1014
APBB3,2797
SLC35A4,4641
CD14,2610
NDUFA2,13607
TMCO6,705
IK,4132
WDR55,2761
DND1,185
HARS,3625
HARS2,2014
ZMAT2,7094
PCDHA1,56
PCDHA2,67
PCDHA3,89
PCDHA4,210
PCDHA5,112
PCDHA6,81
PCDHA7,68
PCDHA8,31
PCDHA9,111
PCDHA10,324
PCDHA11,85
PCDHA12,179
PCDHA13,103
PCDHAC1,159
PCDHB1,70
PCDHB2,467
PCDHB3,572
PCDHB4,424
PCDHB5,224
PCDHB6,281
PCDHB7,221
PCDHB8,214
PCDHB16,890
PCDHB9,226
PCDHB10,437
PCDHB11,180
PCDHB12,326
PCDHB13,430
PCDHB14,797
PCDHB15,185
TAF7,8200
SLC25A2,39
PCDHGA1,248
PCDHGA2,316
PCDHGA3,238
PCDHGB2,445
PCDHGA5,965
PCDHGA6,631
PCDHGA7,615
PCDHGA8,611
PCDHGA9,351
PCDHGB6,603
PCDHGA10,996
PCDHGB7,1006
PCDHGA11,238
PCDHGA12,831
PCDHGC3,773
PCDHGC5,182
DIAPH1,3496
HDAC3,4720
RELL2,739
FCHSD1,862
ARAP3,562
PCDH1,6722
DELE1,2595
PCDH12,540
RNF14,2612
GNPDA1,2670
NDFIP1,11985
SPRY4,2595
FGF1,646
ARHGAP26,1625
NR3C1,3903
HMHB1,20
YIPF5,4105
KCTD16,100
PRELID2,1644
GRXCR2,39
SH3RF2,941
PLAC8L1,304
LARS,5375
RBM27,4633
POU4F3,67
TCERG1,6835
GPR151,69
PPP2R2B,99
STK32A,42
DPYSL3,5086
JAKMIP2,87
SPINK1,207
SCGB3A2,55
C5ORF46,1915
SPINK5,186
SPINK14,22
SPINK6,41
MARCOL,36
SPINK13,38
SPINK7,49
SPINK9,18
FBXO38,2078
HTR4,124
ADRB2,339
SH3TC2,198
ABLIM3,1361
AFAP1L1,804
GRPEL2,982
PCYOX1L,571
IL17B,67
CSNK1A1,5599
ARHGEF37,2144
PPARGC1B,740
PDE6A,42
SLC26A2,1829
TIGD6,780
HMGXB3,3848
CSF1R,2336
PDGFRB,6703
CDX1,79
SLC6A7,28
CAMK2A,89
ARSI,444
TCOF1,3181
CD74,68770
NDST1,5353
SYNPO,2177
MYOZ3,239
RBM22,2019
DCTN4,8297
SMIM3,904
IRGM,58
ZNF300,861
GPX3,1338
TNIP1,6949
ANXA6,17113
CCDC69,505
GM2A,2291
SLC36A3,40
SLC36A2,39
SLC36A1,1632
FAT2,650
SPARC,128814
ATOX1,10126
GLRA1,60
NMUR2,28
GRIA1,63
FAM114A2,2349
MFAP3,446
GALNT10,8419
SAP30L,3335
HAND1,21
LARP1,4296
FAXDC2,792
CNOT8,7982
GEMIN5,1400
KIF4B,65
SGCD,668
TIMD4,94
HAVCR1,21
HAVCR2,1371
MED7,1126
ITK,491
FAM71B,38
CYFIP2,1559
FNDC9,39
ADAM19,2048
NIPAL4,99
SOX30,65
C5ORF52,13
THG1L,1162
LSM11,772
CLINT1,8402
EBF1,981
RNF145,1184
UBLCP1,3125
IL12B,57
ADRA1B,249
TTC1,5896
PWWP2A,2117
FABP6,96
CCNJL,402
C1QTNF2,115
ZBED8,1014
SLU7,5237
PTTG1,1812
ATP10B,60
GABRB2,249
GABRA6,32
GABRA1,27
GABRG2,49
CCNG1,4938
NUDCD2,5498
HMMR,2139
MAT2B,6218
TENM2,94
WWC1,4357
RARS,7018
FBLL1,433
PANK3,6863
SLIT3,1227
SPDL1,321
DOCK2,1261
INSYN2B,155
FOXI1,1284
C5ORF58,66
LCP2,2154
KCNIP1,66
KCNMB1,571
GABRP,4059
RANBP17,1722
TLX3,43
FGF18,200
SMIM23,29
FBXW11,2783
STK10,2299
EFCAB9,62
UBTD2,4958
SH3PXD2B,4487
NEURL1B,1351
DUSP1,8730
ERGIC1,7712
ATP6V0E1,10260
CREBRF,3272
BNIP1,1777
NKX2-5,204
STC2,10715
BOD1,2826
CPEB4,5554
C5ORF47,28
NSG2,60
MSX2,863
DRD1,80
SFXN1,4450
HRH2,171
CPLX2,38
SIMC1,1305
KIAA1191,3372
ARL10,798
NOP16,7078
HIGD2A,8367
CLTB,5983
FAF2,3725
RNF44,6131
CDHR2,49
GPRIN1,953
SNCB,60
EIF4E1B,104
TSPAN17,3114
UNC5A,395
HK3,585
UIMC1,1835
ZNF346,2421
FGFR4,1537
NSD1,5514
RAB24,1678
MXD3,1685
LMAN2,14445
RGS14,944
SLC34A1,33
PFN3,46
F12,152
GRK6,2000
PRR7,1787
DBN1,3805
PDLIM7,8805
DOK3,609
DDX41,790
FAM193B,6471
TMED9,14731
B4GALT7,3648
PROP1,46
N4BP3,4264
RMND5B,5805
NHP2,18894
GMCL2,34
PHYKPL,3360
COL23A1,216
CLK4,3692
AC113348.1,62
ZNF354A,2322
ZNF354B,1368
ZFP2,196
ZNF454,865
GRM6,37
ZNF879,683
ZNF354C,1228
ADAMTS2,4065
RUFY1,7772
C5ORF60,52
CBY3,84
CANX,4947
MAML1,4504
LTC4S,228
MGAT4B,11006
SQSTM1,56614
MRNIP,4834
TBC1D9B,19218
RNF130,5348
RASGEF1C,141
MAPK9,5745
GFPT2,1640
CNOT6,6127
SCGB3A1,764
FLT4,425
OR2Y1,45
MGAT1,8908
ZFP62,5755
BTNL8,106
BTNL3,54
OR2V1,77
OR2V2,44
TRIM7,232
TRIM41,4298
RACK1,17388
TRIM52,1684
DUSP22,4060
IRF4,307
EXOC2,5791
HUS1B,520
FOXQ1,489
FOXF2,212
FOXC1,4554
GMDS,6941
MYLK4,84
WRNIP1,6940
SERPINB1,6011
SERPINB9,2001
SERPINB6,10157
NQO2,2792
RIPK1,2851
BPHL,3098
TUBB2A,1697
TUBB2B,1032
PSMG4,2246
SLC22A23,2858
PXDC1,2280
FAM50B,1442
PRPF4B,9874
FAM217A,72
C6ORF201,33
ECI2,5559
CDYL,4140
RPP40,1530
PPP1R3G,157
LYRM4,1818
FARS2,862
NRN1,4255
F13A1,1829
LY86,487
RREB1,3692
SSR1,5262
CAGE1,66
RIOK1,3335
DSP,54832
SNRNP48,2576
BMP6,168
TXNDC5,14340
BLOC1S5,2582
EEF1E1,1567
SLC35B3,3911
TFAP2A,9201
GCNT2,3566
C6ORF52,584
PAK1IP1,4325
TMEM14C,9101
TMEM14B,2725
MAK,148
GCM2,42
SYCP2L,199
ELOVL2,674
SMIM13,1477
ERVFRD-1,85
NEDD9,3340
TMEM170B,454
ADTRP,980
EDN1,1955
PHACTR1,673
TBC1D7,3781
GFOD1,1180
SIRT5,2502
NOL7,4641
RANBP9,14064
MCUR1,5922
RNF182,216
CD83,934
JARID2,3160
DTNBP1,3480
MYLIP,6816
GMPR,1807
ATXN1,4129
STMND1,3650
RBM24,519
CAP2,5219
FAM8A1,2570
NUP153,6816
KIF13A,6711
NHLRC1,1216
TPMT,1604
KDM1B,5806
DEK,12644
RNF144B,4101
ID4,1777
MBOAT1,6259
E2F3,3591
CDKAL1,3559
SOX4,29264
PRL,65
HDGFL1,49
NRSN1,78
DCDC2,1652
KAAG1,56
MRS2,6270
GPLD1,184
ALDH5A1,1737
KIAA0319,305
TDP2,6091
ACOT13,4238
C6ORF62,11441
GMNN,3613
ARMH2,100
RIPOR2,368
CARMIL1,2484
SCGN,61
HIST1H2AA,53
HIST1H2BA,39
SLC17A4,104
SLC17A1,93
SLC17A3,38
SLC17A2,49
TRIM38,9688
HIST1H1A,3504
HIST1H4B,114
HIST1H2BB,685
HIST1H1C,22944
HFE,882
HIST1H4C,5305
HIST1H2AC,3519
HIST1H1E,7767
HIST1H4E,40
HIST1H2BG,3397
HIST1H2AE,1681
HIST1H3E,466
HIST1H1D,11965
HIST1H4G,29
HIST1H2BH,3403
HIST1H3G,579
BTN3A2,4715
BTN2A2,1460
BTN3A1,2853
BTN3A3,2497
BTN2A1,1360
BTN1A1,85
HMGN4,7679
ABT1,1467
ZNF322,2702
HIST1H2AG,908
HIST1H4I,65
PRSS16,698
POM121L2,61
ZNF391,437
ZNF184,1825
HIST1H2AI,84
HIST1H3H,1324
HIST1H4J,641
HIST1H2BN,318
HIST1H2AK,334
HIST1H1B,26311
OR2B2,72
OR2B6,141
ZNF165,2239
ZSCAN16,1509
ZKSCAN8,3179
ZSCAN9,1675
ZKSCAN4,783
NKAPL,148
ZSCAN26,1699
PGBD1,817
ZSCAN31,1559
ZKSCAN3,1303
ZSCAN12,488
ZSCAN23,332
GPX6,45
GPX5,73
ZBED9,181
TRIM27,9211
ZNF311,359
OR2W1,44
OR2B3,59
OR2J3,23
OR2J2,82
OR14J1,63
OR5V1,75
OR12D3,58
OR12D2,55
OR11A1,73
OR10C1,26
OR2H1,38
MAS1L,121
OR2I1P,76
UBD,985
GABBR1,6397
OR2H2,54
MOG,54
ZFP57,198
ZNRD1,2098
PPP1R11,6162
RNF39,301
TRIM31,43
TRIM40,42
TRIM10,36
TRIM15,40
TRIM26,5955
TRIM39,1526
RPP21,4702
GNL1,4429
PRR3,1436
ABCF1,6724
PPP1R10,8545
ATAT1,2653
C6ORF136,814
DHX16,3504
PPP1R18,4909
NRM,809
MDC1,3048
TUBB,13225
FLOT1,14587
IER3,10495
DDR1,18457
GTF2H4,3516
VARS2,2227
SFTA2,132
MUCL3,67
MUC21,73
MUC22,22
C6ORF15,163
PSORS1C1,474
CDSN,973
PSORS1C2,87
CCHCR1,2561
TCF19,2354
MICA,3259
MICB,257
MCCD1,48
DDX39B,8938
ATP6V1G2,330
NFKBIL1,3901
LTA,153
TNF,591
LTB,911
LST1,886
NCR3,58
AIF1,2137
PRRC2A,5537
BAG6,18370
APOM,193
C6ORF47,1628
GPANK1,2236
CSNK2B,7629
LY6G5B,1873
LY6G5C,171
ABHD16A,4602
LY6G6F,37
LY6G6E,113
LY6G6D,113
MPIG6B,182
LY6G6C,239
DDAH2,14910
CLIC1,10767
MSH5,2406
SAPCD1,786
VWA7,146
VARS,8419
LSM2,3785
HSPA1L,271
HSPA1A,12103
HSPA1B,18191
SNHG32,5479
NEU1,3228
SLC44A4,6393
EHMT2,7474
C2,3561
ZBTB12,914
CFB,31006
NELFE,1841
SKIV2L,1336
DXO,1019
STK19,2119
C4B,457
CYP21A2,2382
TNXB,1129
ATF6B,10783
FKBPL,866
PRRT1,479
PPT2,1288
EGFL8,833
AGPAT1,6545
RNF5,6086
AGER,1563
PBX2,9183
GPSM3,1699
TSBP1,39
BTNL2,85
TAP2,7567
PSMB8,14323
PSMB9,7536
TAP1,22486
BRD2,22895
COL11A2,237
RXRB,2939
SLC39A7,8047
HSD17B8,2503
RING1,5531
VPS52,7233
B3GALT4,947
WDR46,6622
PFDN6,7955
RGL2,13826
TAPBP,40719
ZBTB22,2831
DAXX,7920
KIFC1,5298
PHF1,6111
CUTA,13337
SYNGAP1,4283
ZBTB9,1549
BAK1,4306
ITPR3,5893
UQCC2,7337
IP6K3,40
LEMD2,8041
MLN,46
GRM4,244
HMGA1,2872
SMIM29,4598
NUDT3,9410
PACSIN1,336
SPDEF,9709
ILRUN,6457
SNRPC,12667
UHRF1BP1,2585
TAF11,7270
ANKS1A,4869
TCP11,29
SCUBE3,2852
ZNF76,4108
DEF6,2089
PPARD,3343
FANCE,897
TEAD3,3037
TULP1,56
FKBP5,4837
ARMC12,129
CLPSL2,824
CLPSL1,2177
CLPS,108
SRPK1,12169
SLC26A8,83
MAPK14,4724
MAPK13,9879
BRPF3,5893
PNPLA1,47
BNIP5,70
ETV7,233
PXT1,67
KCTD20,7612
STK38,4923
SRSF3,11173
CDKN1A,4803
RAB44,89
CPNE5,493
PPIL1,4366
C6ORF89,3563
PI16,222
MTCH1,19317
FGD2,1111
PIM1,2502
TMEM217,240
TBC1D22B,2762
RNF8,2534
CMTR1,6919
CCDC167,5308
MDGA1,442
ZFAND3,13353
BTBD9,3655
GLO1,5278
DNAH8,72
GLP1R,289
SAYSD1,2562
KCNK5,1295
KCNK17,145
KCNK16,58
KIF6,144
DAAM2,765
MOCS1,570
LRFN2,60
UNC5CL,495
OARD1,3805
TSPO2,81
APOBEC2,74
NFYA,4699
TREML1,152
TREM2,1135
TREML2,30
TREML4,52
TREM1,650
NCR2,73
FOXP4,13973
MDFI,4638
TFEB,1044
PGC,71
