gene,count
FOLR2,1918
FOSL1,13213
FOXA1,5879
FOXA2,1181
FOXB1,1468
FOXC1,9674
FOXC2,1123
FOXD2,1969
FOXE1,18170
FOXE3,607
FOXF1,7777
FOXG1,451
FOXI1,640
FOXJ1,2148
FOXJ2,11231
FOXL2,12472
FOXM1,16850
FOXN1,4890
FOXO1,12861
FOXO3,28415
FOXO4,7422
FOXP1,11191
FOXP2,1072
FOXP3,6018
FOXP4,8904
FOXRED1,8444
FPR1,3993
FPR2,2936
FRA10AC1,10681
FRAS1,1939
FREM1,1528
FREM2,829
FRMD6,48992
FRMD7,544
FRZB,7434
FSCN1,33714
FSHR,326
FSIP1,1633
FST,8963
FSTL1,48060
FSTL3,13327
FTO,9192
FUBP3,15597
FUCA1,9902
FURIN,20834
FUS,25690
FUT2,3465
FUT3,12883
FUT4,3025
FUT7,1843
FUT8,5822
FXR2,17375
FXYD7,2044
FYN,13649
FZD1,7800
FZD10,12603
FZD3,2553
FZD4,4988
FZD6,13722
FZD9,1316
FZR1,7925
G6PD,21359
GAA,17301
GAB1,8607
GAB2,4764
GABBR1,10628
GABBR2,179
GABRA1,243
GABRA2,1423
GABRA3,571
GABRA4,549
GABRA5,349
GABRA6,590
GABRB2,419
GABRB3,2386
GABRD,1276
GABRG1,644
GABRG2,562
GABRG3,1075
GABRP,22737
GABRQ,11995
GABRR3,809
GAD1,1446
GAD2,405
GADD45A,84955
GADD45G,9415
GAGE1,557
GAL,285
GALE,7544
GALK1,4928
GALNS,3114
GALNT4,16404
GALP,569
GALR1,744
GANAB,89077
GANC,4416
GAP43,1254
GART,22239
GAS2L1,3180
GAS6,36738
GATA1,871
GATA2,9123
GATA3,2594
GATA4,770
GATA6,6790
GBA,9586
GBE1,12067
GBF1,15638
GBP1,30842
GBP5,10086
GBX2,937
GCGR,435
GCH1,22304
GCKR,883
GCLM,19668
GCM1,799
GCN1,13024
GCNT2,1658
GCNT4,2188
GDA,826
GDF11,6545
GDF15,7391
GDF2,575
GDF3,223
GDF5,807
GDF6,602
GDF7,4055
GDF9,1347
GDNF,586
GFPT1,17840
GGT1,4769
GH1,1427
GHITM,22096
GHR,1716
GHSR,1181
GIGYF1,15408
GIMAP4,15419
GIMAP5,4275
GIMAP8,5056
GIPC1,27369
GIPC2,1959
GJA1,36076
GJA5,859
GJB1,589
GJB6,7301
GJC1,4254
GKN1,234
GLA,14909
GLB1,13261
GLCCI1,6480
GLDN,1045
GLI1,1650
GLI2,1470
GLI3,9175
GLIPR2,10483
GLOD4,12378
GLP1R,601
GLRA1,427
GLRA2,468
GLRA3,466
GLRB,2462
GLS,25076
GLS2,4546
GLT8D2,4885
GLUD1,25481
GLYR1,7289
GMDS,3310
GMEB1,9035
GMEB2,5677
GMFB,29425
GMPS,64636
GNA11,11480
GNAI1,20630
GNAI2,61733
GNAO1,1644
GNAQ,11851
GNAT3,631
GNB1L,1184
GNB3,1341
GNL2,18303
GNPAT,8971
GNRH1,1608
GNRHR,1003
GNS,19750
GOLGA2,23293
GOLPH3,76958
GORAB,5714
GOT1,21645
GP1BA,1522
GP5,1503
GP6,611
GPATCH11,8130
GPBP1,29881
GPBP1L1,45727
GPER1,1069
GPHN,3494
GPN1,19979
GPN2,7453
GPR1,1092
GPR101,446
GPR12,876
GPR135,2427
GPR137,4775
GPR139,509
GPR149,1525
GPR158,228
GPR162,1503
GPR17,815
GPR174,2978
GPR22,1425
GPR26,264
GPR3,2624
GPR34,3841
GPR37,396
GPR37L1,1895
GPR39,3132
GPR4,2624
GPR55,941
GPR63,1017
GPR83,394
GPR85,571
GPR88,1123
GPRASP1,6804
GPRASP2,4605
GPRC5B,5711
GPRC5C,8528
GPRIN2,2256
GPT,1319
GRAMD1A,13850
GRAMD2B,5252
GRB2,51167
GREB1,54225
GREB1L,1033
GREM1,53102
GREM2,1148
GRHL2,20614
GRIA1,134
GRIA2,595
GRID1,1520
GRIK3,897
GRIK4,577
GRIK5,1427
GRIN1,651
GRIN2B,231
GRIN2C,1247
GRIN2D,1536
GRK2,38115
GRK5,6104
GRM1,317
GRM2,647
GRM3,272
GRM4,1204
GRM5,691
GRM7,736
GRN,32641
GRP,2460
GRPR,1282
GRWD1,8469
GSDMB,4233
GSDMC,7191
GSE1,10411
GSK3A,26684
GSK3B,15014
GSR,25136
GSS,56273
GSTM1,909
GSTM3,4203
GSTO1,31176
GSTZ1,9212
GSX2,405
GTF2A1L,150
GTF2I,59994
GTF3C1,22881
GTPBP1,21251
GTPBP10,8037
GTPBP4,24948
GUCA1A,801
GUCY1A2,12757
GUCY2C,1224
GUCY2D,575
GUSB,37880
GXYLT2,19732
GYG2,1472
GYPA,371
GYPB,1888
GYS1,9340
GZMA,3881
GZMB,3354
GZMH,2322
GZMK,6218
H19,87370
H2AFX,19798
H3F3B,505218
HABP2,433
HADHA,53944
HADHB,23236
HAMP,194
HAP1,1231
HAS2,5921
HAVCR1,756
HAVCR2,4063
HAX1,13352
HBEGF,6235
HBG1,434
HBS1L,12759
HBZ,1063
HCAR2,14016
HCAR3,9801
HCFC1,12435
HCK,3610
HCN2,1187
HCN3,3449
HCN4,540
HCRT,586
HCRTR1,919
HCRTR2,743
HDAC1,43068
HDAC10,2908
HDAC2,58743
HDAC3,26520
HDAC4,6107
HDAC5,3955
HDAC6,25445
HDAC8,17668
HDAC9,1683
HDC,986
HEATR3,8070
HEATR5A,2667
HEATR5B,7098
HEATR6,4794
HECA,82242
HECTD4,13842
HELLS,10517
HEPACAM,597
HERC2,22533
HERC6,8578
HES1,29135
HES4,707
HES6,4936
HESX1,1601
HEXA,19318
HEXB,31506
HEXIM1,10625
HEY1,6433
HEYL,36455
HFE,5669
HGF,5449
HGH1,2950
HGS,7426
HHEX,2473
HHLA2,367
HIF1A,96304
HIPK2,19757
HIPK3,68777
HIVEP2,14291
HK1,28964
HK2,16030
HLX,2606
HMCN1,2382
HMGA1,24816
HMGA2,4766
HMGB2,11500
HMGB3,18102
HMGCR,30255
HMGN3,21674
HMGN5,5421
HMMR,8757
HMOX1,4305
HMX2,2372
HNF1A,1443
HNF1B,824
HNF4A,1639
HNMT,11123
HNRNPA1L2,157550
HNRNPD,173003
HNRNPF,86760
HNRNPH1,161212
HNRNPLL,19520
HNRNPM,113999
HNRNPUL1,83339
HOOK3,11616
HOPX,52720
HOTAIR,1088
HOXA10,10814
HOXA11,6210
HOXA13,11629
HOXA5,2551
HOXA9,5317
HOXB13,1145
HOXB4,11921
HOXB5,4150
HOXB6,16873
HOXB7,45030
HOXB9,2083
HOXC11,850
HOXC13,1067
HOXD10,8452
HOXD9,6760
HPCA,1416
HPCAL1,18157
HPD,536
HPGD,8084
HPGDS,1178
HPRT1,15750
HPS5,12272
HPSE,4310
HPSE2,4716
HPV16-E6,35140
HPV16-E7,25259
HPV18-E6,40
HPV18-E7,360
HRAS,9886
HRH1,3757
HRH2,5092
HRH3,536
HRH4,903
HS3ST2,1002
HS3ST3A1,3360
HS3ST5,641
HS6ST2,5174
HSD11B1,555
HSD11B2,2330
HSD17B1,2829
HSD17B10,23732
HSD17B2,1010
HSD17B6,1766
HSD3B1,273
HSDL1,6320
HSF1,27795
HSF4,4639
HSPA1L,2437
HSPA2,30948
HSPA4,17488
HSPA6,8395
HSPA8,129308
HSPA9,103533
HSPB1,749828
HSPB11,20431
HSPB3,2019
HSPB8,11372
HSPBP1,4346
HSPD1,78027
HSPE1,85452
HSPG2,47010
HTATIP2,11870
HTR1A,170
HTR1B,361
HTR1D,1048
HTR1E,348
HTR2A,997
HTR2B,3984
HTR2C,709
HTR3A,727
HTR4,1383
HTR5A,653
HTR6,689
HTR7,3993
HTRA1,27328
HTRA2,4533
HTT,18786
HUWE1,65534
HYOU1,28679
HUMAN_CTNNB1_G34E_ALT:A,315
HUMAN_CTNNB1_S33C_ALT:G,1
HUMAN_CTNNB1_S33C_WT:G,77
HUMAN_FGFR3_D641N_ALT:A,197
HUMAN_FGFR3_D641N_WT:A,201
HUMAN_FGFR3_R248H_ALT:A,235
HUMAN_FGFR3_R248H_WT:A,447
HUMAN_PIK3CA_M1043I_ALT:A,258
HUMAN_PIK3CA_M1043I_WT:A,488
HUMAN_PTEN_G129E_ALT:A,17950
IARS2,23770
ICA1,3191
ICAM1,15271
ICAM2,2365
ICAM3,2175
ICAM4,1755
ICAM5,908
ICOS,2292
ICOSLG,2947
ID4,2305
IDE,5646
IDH1,8270
IDH2,37626
IDO1,8985
IDUA,8606
IFI16,54395
IFI35,9939
IFI44L,11502
IFIH1,9057
IFIT1,5263
IFIT2,5853
IFIT3,19152
IFITM1,8122
IFNA1,799
IFNA17,1212
IFNA2,884
IFNA7,719
IFNA8,739
IFNAR1,46952
IFNAR2,6660
IFNB1,1156
IFNG,1018
IFNGR1,43318
IFNGR2,21467
IFNL1,556
IFNL2,591
IFNL3,815
IFNW1,920
IFRD1,7376
IFT57,21184
IGBP1,33355
IGF1,19821
IGF1R,19649
IGF2,2591
IGF2BP1,454
IGF2BP2,5168
IGF2BP3,4329
IGF2R,52492
IGFBP1,212
IGFBP2,38138
IGFN1,1484
IGHE,496
IGSF1,1438
IGSF3,21097
IGSF8,4030
IGSF9B,2236
IHH,611
IKBKB,14050
IKBKE,6405
IKBKG,11241
IKZF1,15004
IKZF2,14603
IKZF3,5898
IKZF4,3377
IL10,1583
IL10RA,7212
IL10RB,9392
IL11,3060
IL11RA,4942
IL12A,2191
IL12B,1334
IL12RB1,1517
IL12RB2,2342
IL13,2078
IL13RA1,65357
IL13RA2,692
IL15,5855
IL15RA,2569
IL16,9186
IL17A,520
IL17B,780
IL17D,2097
IL17F,635
IL17RA,7328
IL17RB,7835
IL18,3688
IL18BP,2418
IL18R1,4576
IL18RAP,1558
IL19,1698
IL1A,11998
IL1B,2899
IL1F10,1025
IL1R1,34439
IL1RAP,18566
IL1RL1,1472
IL1RL2,3399
IL1RN,50511
IL2,602
IL20,1310
IL21,737
IL21R,2825
IL22,1181
IL22RA1,1652
IL23A,855
IL23R,595
IL24,2529
IL25,694
IL26,1117
IL2RA,7389
IL2RB,3088
IL2RG,8692
IL3,825
IL31,856
IL33,6092
IL34,1701
IL36G,12599
IL37,867
IL3RA,5636
IL4,579
IL4R,24349
IL5,728
IL5RA,1417
IL6,7937
IL6R,7208
IL6ST,91646
IL7,2383
IL7R,72654
IL9,253
IL9R,1406
ILDR2,611
ILF3,44387
ILK,10263
IMMT,22000
IMPDH1,12726
IMPDH2,36556
IMPG1,532
INA,2564
INCA1,2279
ING1,18287
INHA,1322
INHBA,37809
INHBB,4843
INKA2,2935
INMT,1579
INO80D,6868
INPP4B,4108
INPP5D,3912
INPPL1,25387
INSC,677
INSL3,696
INSL4,644
INSM1,765
INSR,11635
INSRR,762
INVS,14795
IPO11,12466
IPO5,29634
IPO7,56054
IPO9,20024
IPP,6502
IQGAP1,45025
IQGAP2,10017
IQSEC1,8748
IRAK1,95984
IRAK2,7361
IRAK4,5634
IRF1,54776
IRF2BP1,8122
IRF2BPL,40892
IRF3,13456
IRF4,6823
IRF5,2668
IRF7,4320
IRF8,3581
IRGM,817
IRGQ,18130
IRS1,23276
IRS2,8417
IRS4,2396
IRX1,362
ISL1,403
ISOC2,13224
ITCH,96143
ITGA1,7175
ITGA2,45114
ITGA2B,748
ITGA3,22978
ITGA4,10524
ITGA5,12584
ITGA6,77114
ITGA7,13971
ITGAD,958
ITGAE,1571
ITGAL,5517
ITGAM,4654
ITGAV,22165
ITGAX,6291
ITGB1BP2,3015
ITGB2,24486
ITGB3,4275
ITGB4,56049
ITGB5,48114
ITGB6,52545
ITGB7,3064
ITIH1,578
ITIH5,3443
ITK,2855
ITM2A,5673
ITPKA,2605
ITPR1,9429
ITPR3,37511
ITPRID2,17681
IVNS1ABP,23995
JAG1,26438
JAK1,21014
JAK2,8282
JAK3,5701
JAM2,5047
JAM3,6907
JAZF1,11067
JDP2,14481
JMJD4,3533
JPH1,2707
JPH2,3311
JPT2,48219
JRK,4513
JUP,38496
KANK2,19052
KAT2A,8146
KAT2B,9175
KAT5,8767
KATNA1,9364
KCNA3,2974
KCNA4,619
KCNA5,842
KCNAB3,2525
KCNB1,366
KCNC1,902
KCNC3,9136
KCNC4,5797
KCNE1,561
KCNF1,718
KCNH1,918
KCNH2,673
KCNH3,1595
KCNH4,1189
KCNH5,189
KCNH6,726
KCNIP2,4218
KCNJ1,461
KCNJ10,1477
KCNJ11,3447
KCNJ12,1051
KCNJ13,703
KCNJ15,10585
KCNJ16,1180
KCNJ2,3517
KCNJ6,1125
KCNJ8,4187
KCNJ9,877
KCNK1,19278
KCNK10,1842
KCNK12,1282
KCNK13,1692
KCNK15,2098
KCNK16,668
KCNK17,1005
KCNK18,709
KCNK2,2172
KCNK3,3181
KCNK4,1776
KCNK6,21193
KCNK9,782
KCNMA1,16097
KCNMB1,5932
KCNN3,1798
KCNN4,5757
KCNQ1,6416
KCNQ2,443
KCNQ4,1238
KCNRG,1655
KCNS1,4168
KCNT1,555
KCNT2,511
KCNU1,520
KCNV1,450
KCTD10,18392
KCTD11,15432
KCTD20,22552
KCTD5,31048
KCTD9,12041
KDM1A,35692
KDM3A,15458
KDM4A,13963
KDM5B,16457
KDM5D,246
KDM6A,8568
KDM6B,21340
KDM8,4444
KDR,8302
KEAP1,6578
KEL,1066
KHDC3L,657
KHDRBS1,52851
KHK,2052
KHSRP,31644
KIAA0408,1338
KIAA1191,36780
KIAA1324,18967
KIAA2013,11408
KIF11,10249
KIF18B,10715
KIF1A,590
KIF20A,7361
KIF2A,35011
KIF2C,10259
KIF5B,48711
KIR2DL1,870
KIR2DL4,435
KIR3DL1,340
KISS1R,1584
KIT,2325
KITLG,12373
KL,1391
KLF12,4035
KLF14,1065
KLF16,14187
KLF17,631
KLF4,53398
KLF5,62847
KLHDC2,13440
KLHL1,574
KLHL13,4976
KLHL14,1247
KLHL24,8639
KLHL26,3702
KLHL4,838
KLHL8,7495
KLK10,53109
KLK15,1311
KLK4,240
KLK6,5977
KLRB1,2696
KLRC1,1582
KLRC2,366
KLRD1,1022
KLRF1,1261
KLRG1,6245
KLRK1,4238
KMO,1780
KMT2A,21481
KMT2D,13627
KNDC1,1066
KNSTRN,10142
KPNA1,23601
KPNA2,34219
KPNA3,17197
KPNA6,27518
KPNB1,54995
KPRP,843
KRAS,36082
KRT20,519
KRT78,23744
KRTCAP2,7781
KXD1,18841
L1CAM,1529
LACC1,8279
LACRT,494
LAD1,51136
LAG3,2128
LAIR1,7755
LAIR2,2412
LAMA3,47830
LAMB3,86158
LAMC1,26200
LAMC2,40919
LAMP1,102562
LAMP2,44221
LAMP3,8380
LANCL1,9034
LANCL2,3570
LAPTM4B,49941
LARP4,17518
LARP4B,24234
LASP1,28187
LAT,5832
LATS1,19972
LATS2,7711
LBH,39595
LBP,76
LBX1,1129
LCAT,2743
LCK,4348
LCN2,175787
LCNL1,8226
LDB3,1264
LDHA,365161
LDLR,29480
LDLRAD1,1483
LDLRAD4,23640
LEF1,7644
LENG8,65969
LEP,1535
LEPR,2613
LEPROTL1,7005
LGALS13,586
LGALS14,477
LGALS8,15219
LGALS9,8880
LGALSL,13566
LGMN,28901
LGR4,7949
LGR5,2911
LGR6,1367
LHCGR,309
LIF,14980
LIFR,4761
LIG3,6925
LIG4,7742
LILRA1,506
LILRA2,390
LILRA4,2109
LILRA5,1822
LILRA6,1621
LILRB1,2801
LILRB2,2127
LILRB3,1538
LILRB4,2664
LILRB5,1404
LIM2,1183
LIMK1,10617
LIN28A,846
LIN28B,1396
LINGO2,330
LINS1,6472
LIPA,24056
LIPC,1000
LIPE,1177
LIPF,361
LIPG,4110
LMBR1L,6838
LMNB1,34638
LMO1,1017
LMO2,3664
LMX1B,538
LONP1,15185
LONRF3,2459
LOX,14153
LOXL1,22067
LOXL2,9181
LPA,3117
LPAR1,2235
LPAR3,3582
LPAR5,6414
LPAR6,7883
LPCAT1,6586
LPIN1,6386
LPL,1717
LPXN,3249
LRATD2,18765
LRBA,14818
LRCH1,12731
LRG1,4111
LRIF1,4881
LRP1,34204
LRP2,739
LRP5,5743
LRP6,18527
LRPPRC,21835
LRRC15,737
LRRC20,2833
LRRC3,6272
LRRC32,12664
LRRC38,587
LRRC3B,378
LRRC45,5371
LRRC47,26538
LRRC59,46513
LRRK2,3659
LRRTM1,759
LRTM1,553
LSG1,21170
LSM12,45873
LTA,1796
LTA4H,18964
LTB4R,6501
LTB4R2,15188
LTBP1,53645
LTBP2,95565
LTBR,30132
LTK,883
LUC7L,21024
LUM,225115
LURAP1,6102
LY6G6C,5555
LY75,14507
LY9,2262
LY96,4272
LYAR,4637
LYN,12966
LYPD2,21215
LZIC,31868
LZTS1,2256
MAB21L1,798
MAB21L2,246
MACC1,12956
MAD1L1,6798
MAD2L1,15705
MAEA,17454
MAF,20889
MAFB,27427
MAFF,16986
MAGEA1,376
MAGEA10,705
MAGEA11,593
MAGEA12,435
MAGEA3,523
MAGEA4,493
MAGEB2,593
MAGEC1,315
MAGEC2,292
MAGI1,2683
MAGI3,5806
MAK,1375
MAL,3295
MAL2,48398
MALL,182273
MALT1,34149
MAML2,4434
MAN1A1,22173
MAN1B1,17080
MAN2B1,21903
MANEA,5589
MAOA,23340
MAOB,4854
MAP1A,4563
MAP1B,19447
MAP1LC3A,13999
MAP1LC3B,29028
MAP1S,4198
MAP2,1218
MAP2K1,27177
MAP2K4,17774
MAP2K5,6621
MAP3K1,15079
MAP3K14,2715
MAP3K15,791
MAP3K20,15282
MAP3K5,13477
MAP3K7,20009
MAP3K7CL,6240
MAP4,46112
MAP4K2,9764
MAP4K3,9990
MAP4K4,27583
MAP4K5,12402
MAP7,16601
MAP7D1,48713
MAPK1,24738
MAPK10,6387
MAPK11,4351
MAPK12,2038
MAPK14,14897
MAPK15,646
MAPK3,24102
MAPK7,4359
MAPK8,11514
MAPK8IP1,3721
MAPK8IP2,1832
MAPK8IP3,9589
MAPK9,12471
MAPKAPK2,50669
MAPRE2,11732
MAPT,1822
MARCO,3892
MARK2,22734
MAS1,650
MASP1,8007
MASP2,1958
MAT1A,185
MAVS,10748
MAX,35884
MBL2,582
MBNL1,42903
MC1R,1183
MC3R,600
MC4R,474
MCAM,9252
MCCC1,16379
MCHR1,1417
MCHR2,666
MCM2,25035
MCM3,26742
MCM3AP,19437
MCM4,51865
MCM5,19544
MCM6,19594
MCM7,29068
MCM9,9062
MCPH1,5936
MCTP2,14290
MCTS1,25771
MDC1,12687
MDFIC,21400
MDM1,12524
MDM2,76610
MDM4,7556
ME1,4197
MECOM,8094
MED1,10970
MED12,11448
MED12L,1803
MEF2A,36491
MEF2C,4448
MEG3,59850
MEGF10,872
MEGF8,5022
MEIOB,1182
MEIS1,14600
MEIS2,5223
MEIS3,18051
MELK,16264
MELTF,12680
MEN1,10253
MEPCE,11479
MERTK,3387
MEST,2319
MET,10938
METRNL,13141
METTL16,8104
METTL18,4005
METTL2A,6543
METTL3,12579
MFAP5,15058
MFF,36794
MFGE8,25516
MFN2,21517
MFRP,1065
MFSD5,4864
MGAM,821
MGMT,11135
MIAT,27732
MICA,4603
MICAL2,20177
MICB,3771
MID2,21362
MIEN1,6167
MIIP,7804
MINDY1,2968
MINDY2,14941
MINPP1,5207
MIPOL1,3534
MITD1,14326
MITF,6747
MKI67,24494
MKNK1,8051
MKRN2,8949
MKRN3,2510
MKX,1602
MLANA,896
MLF1,7259
MLH1,6161
MLPH,7912
MLXIP,14219
MLXIPL,902
MMACHC,3272
MMADHC,40505
MME,3028
MMEL1,1076
MMP11,44684
MMP12,13932
MMP13,3856
MMP14,142216
MMP21,1037
MMP8,554
MMP9,25654
MMRN2,4354
MNDA,17720
MNS1,3786
MNX1,720
MOB2,6432
MOB4,10798
MOG,461
MON2,9594
MOV10,10942
MPDU1,19796
MPDZ,4752
MPHOSPH9,11723
MPI,5092
MPL,925
MPLKIP,1562
MPO,914
MPP1,17843
MPP7,12171
MPPED1,452
MPPED2,3007
MPZ,3962
MPZL1,24152
MR1,6849
MRAP,743
MRAP2,9851
MRC1,21339
MRC2,31598
MRE11,9206
MRFAP1L1,75520
MRGPRX2,730
MRM3,3742
MRPL45,10727
MRTFA,6992
MRTFB,17278
MS4A1,8769
MS4A2,1493
MS4A6A,36738
MSC,3208
MSH2,14879
MSH3,10261
MSH6,15805
MSI1,2078
MSI2,7022
MSLN,1368
MSN,130191
MSR1,9316
MST1,3419
MST1R,2197
MSTN,1061
MT1A,878
MTA1,15499
MTA2,22308
MTAP,41689
MTCH2,33415
MTCL1,7237
MTERF2,4010
MTFR1L,3257
MTHFD1,9841
MTHFR,4455
MTNR1A,296
MTNR1B,322
MTOR,14437
MTPAP,9831
MTR,14385
MTRES1,6548
MTREX,20158
MTRF1,5763
MUC1,9756
MUC16,1733
MUC19,926
MUC4,19926
MUC5AC,5741
MUC5B,63439
MUTYH,4506
MVD,1828
MVP,35569
MX1,61958
MXD1,27026
MXRA7,53998
MYB,4015
MYBBP1A,4663
MYBL2,24952
MYC,14885
MYCBP,29446
MYCL,4327
MYCN,1715
MYD88,12211
MYEF2,2436
MYH1,363
MYH10,10459
MYH11,274262
MYH13,428
MYH2,461
MYH4,299
MYH9,206029
MYL9,216952
MYLIP,3671
MYLK,64840
MYLK2,1780
MYLK3,765
MYNN,6791
MYO15A,1998
MYO18B,592
MYO1B,24142
MYO1C,45511
MYO1D,14823
MYO1E,27615
MYO1F,3275
MYO5A,6390
MYO5B,14228
MYO6,22902
MYOD1,271
MYOF,37451
MYOT,1130
MZB1,4117
MZF1,5522
N4BP2,8195
NAA15,24370
NAA16,10517
NAA40,8315
NAAA,10201
NACC2,4227
NAIF1,3371
NAIP,20532
NAMPT,286974
NANOG,1157
NAP1L3,3222
NAP1L4,37489
NAP1L5,9358
NAT1,1135
NAT10,2349
NAT2,458
NAV1,7906
NAV2,13820
NBL1,133138
NBN,25904
NBPF3,814
NCAM1,5834
NCBP1,15669
NCBP3,18078
NCCRP1,33498
NCEH1,5814
NCF1,7082
NCF2,4945
NCF4,3186
NCK1,64647
NCLN,12581
NCOA1,13494
NCOA2,16262
NCOA3,17775
NCOA4,26642
NCOR1,23170
NCOR2,61944
NCR1,666
NCR2,400
NCR3,1972
NCS1,13762
NCSTN,27488
NDNF,1580
NDP,1523
NDRG1,266515
NDRG2,34095
NDRG4,4427
NDST4,2059
NDUFA3,5639
NDUFAB1,12668
NEBL,1825
NECAB2,646
NECTIN1,35845
NECTIN2,25409
NECTIN3,4340
NEDD4,7753
NEDD4L,7475
NEDD9,14801
NEFH,20013
NEFL,3452
NEFM,3304
NEIL3,2601
NEK1,8053
NEK11,3331
NEK2,7879
NEK3,2943
NEK4,9355
NEK5,571
NEK6,7646
NEK8,3258
NELL1,486
NEMP1,12410
NEPRO,31453
NES,18213
NETO1,838
NEURL4,6024
NEUROD1,415
NEUROD2,845
NEUROG2,1055
NEXN,2565
NF1,17657
NF2,15234
NFAT5,7728
NFATC1,5250
NFATC2,4406
NFATC3,13482
NFATC4,19159
NFE2L1,36389
NFE2L2,159020
NFE2L3,10767
NFKB1,20873
NFKB2,19297
NFX1,25077
NGB,407
NGDN,6093
NGF,706
NGFR,9141
NHLH2,2538
NIBAN1,9986
NIBAN3,8333
NIFK,10449
NIN,26146
NINJ1,9637
NIPSNAP1,30857
NIPSNAP3A,9768
NKAPD1,10220
NKAPL,1106
NKRF,8539
NKX2-1,698
NKX2-3,473
NKX2-4,630
NKX2-8,752
NKX3-1,1223
NLE1,2423
NLGN3,899
NLRC5,8443
NLRP1,8449
NLRP11,372
NLRP2,541
NLRP3,1328
NLRP5,346
NLRP6,891
NLRP7,409
NLRP9,658
NMB,4278
NME1,38259
NMNAT1,3797
NMU,29660
NNAT,1800
NOA1,9137
NOC3L,10913
NOD1,6951
NOD2,2726
NODAL,1052
NOL4,574
NOL4L,9763
NOLC1,30184
NOM1,7455
NOMO3,5926
NONO,121297
NOP2,6843
NORAD,113186
NOS1,255
NOS1AP,1698
NOS2,1325
NOS3,5702
NOSTRIN,4151
NOTCH1,36357
NOTCH2,53054
NOTCH2NLA,178218
NOTCH3,23340
NOTCH4,6560
NOX1,525
NOX4,2634
NPAS4,1210
NPAT,12334
NPC1,13800
NPC1L1,935
NPFFR2,597
NPM3,12003
NPNT,12262
NPPA,2456
NPPB,602
NPPC,1071
NPR1,1443
NPR3,2302
NPSR1,602
NPTN,75761
NPTX2,1190
NPY1R,2890
NPY2R,421
NQO1,5244
NQO2,5789
NR0B1,574
NR0B2,1013
NR1H2,31321
NR1H3,5855
NR1H4,770
NR1I2,537
NR1I3,921
NR2C2,7289
NR2E3,1617
NR3C1,10661
NR3C2,1570
NR4A1,18819
NR4A3,7210
NR5A1,620
NR5A2,2302
NR6A1,1017
NRAS,21176
NRDE2,3944
NREP,74298
NRF1,3350
NRIP1,28803
NRK,2809
NRN1,8664
NRP1,9749
NRP2,4724
NRROS,1754
NRSN1,804
NRSN2,3803
NRXN2,3680
NSD2,32010
NSUN2,18721
NSUN5,20564
NT5C2,18220
NT5DC2,11517
NT5DC3,1959
NT5E,20674
NTF3,1621
NTMT1,8904
NTN1,6222
NTN4,6401
NTNG2,3166
NTPCR,9382
NTRK1,997
NTRK2,4808
NTS,3674
NTSR1,571
NTSR2,334
NUAK2,10469
NUCB2,36798
NUDCD1,6914
NUDCD2,16417
NUDT1,15216
NUDT16L1,6523
NUDT21,33230
NUMA1,37915
NUMB,13397
NUP107,8486
NUP153,25738
NUP214,4173
NUP62,8159
NUP93,6400
NUP98,25913
NUS1,34930
NUSAP1,23014
NUTF2,21798
NVL,5135
NXF1,12724
NXF3,841
NXN,15282
NXPH2,498
NXPH4,23072
NXT2,22011
NYX,1003
OAS1,9747
OAS3,18368
OBP2A,638
OCLN,12869
OCM2,857
OCRL,14604
ODF2L,21181
ODR4,8160
OGDH,19288
OGFR,9584
OGG1,3088
OGT,37212
OIT3,319
OLFM1,9796
OLFM2,5447
OLFML3,21722
OLIG1,676
OLIG2,799
OLR1,1906
ONECUT3,880
OPALIN,335
OPN1LW,1039
OPRD1,1021
OPRK1,563
OPRL1,923
OPRM1,426
OPRPN,553
OPTN,31870
ORAI2,5419
ORAI3,18457
ORC6,4308
OSBP2,3831
OSCP1,2672
OSGIN1,10381
OSGIN2,9684
OSM,1770
OSR2,4890
OTOF,820
OTUB1,8335
OTX2,448
OVOL2,916
OXER1,716
OXSM,3494
OXSR1,16584
OXTR,304
P2RX1,1851
P2RX3,518
P2RX4,7068
P2RX5,5776
P2RX7,2970
P2RY1,12166
P2RY12,1336
P2RY13,4007
P2RY14,1818
P2RY2,15562
P2RY6,1281
P4HA1,22124
P4HA3,2386
P4HB,106649
P4HTM,4594
PABPC1L,17998
PABPC4,28890
PACC1,3640
PADI2,5493
PADI4,909
PAEP,268
PAGE4,624
PAH,263
PAIP2,53736
PAK1,21801
PAK1IP1,9557
PAK2,53021
PAK4,22532
PALB2,4028
PALLD,40125
PALMD,4779
PAM,41023
PAMR1,14515
PANK2,6507
PANX1,4552
PANX2,4134
PANX3,1011
PAPPA,3795
PAPPA2,3793
PAPSS1,19315
PARD3,17009
PARK7,67723
PARM1,11783
PARP1,34829
PARP11,3623
PARP15,2923
PARP3,3878
PART1,1315
PASD1,821
PAWR,39132
PAX1,377
PAX2,753
PAX3,948
PAX5,723
PAX6,1511
PAX7,640
PAX8,3097
PBDC1,10623
PBK,3285
PBLD,4112
PBX1,17256
PBX3,10454
PBXIP1,18679
PC,2454
PCA3,1253
PCAT1,3918
PCBD1,11713
PCBD2,5041
PCBP3,570
PCCB,12587
PCDH10,893
PCDH11X,472
PCDH11Y,137
PCDH17,4851
PCDH18,8550
PCDH20,1603
PCDH8,455
PCDHA1,349
PCDHA2,366
PCDHA4,668
